,Marca,Modelo,Año,Combustible,CV,Cilindros,Transmisión,Tracción,Puertas,Mercado,Tamaño,Estilo,Consumo Carretera,Consumo Ciudad,Popularidad,Precio
9887,0.0,1.0,2017,1.0,98.0,4.0,1.0,1.0,4,1.0,0.0,1.0,38.0,30.0,0.35019255455712456,14100.0
9888,0.0,1.0,2017,1.0,98.0,4.0,1.0,1.0,4,1.0,0.0,1.0,38.0,30.0,0.35019255455712456,15925.0
9889,0.0,1.0,2017,1.0,98.0,4.0,1.0,1.0,4,1.0,0.0,1.0,38.0,29.0,0.35019255455712456,14825.0
9890,0.0,1.0,2017,1.0,98.0,4.0,1.0,1.0,4,1.0,0.0,1.0,38.0,30.0,0.35019255455712456,17425.0
9918,0.0,1.0,2015,1.0,182.0,4.0,1.0,1.0,4,0.0,0.0,1.0,28.0,21.0,0.43620025673940954,21900.0
9919,0.0,1.0,2015,1.0,260.0,4.0,1.0,1.0,4,0.0,0.0,1.0,26.0,20.0,0.43620025673940954,28100.0
9920,0.0,1.0,2015,1.0,182.0,4.0,1.0,1.0,4,0.0,0.0,1.0,28.0,21.0,0.43620025673940954,25300.0
9921,0.0,1.0,2015,1.0,182.0,4.0,1.0,0.0,4,0.0,0.0,1.0,26.0,19.0,0.43620025673940954,26800.0
9922,0.0,1.0,2015,1.0,260.0,4.0,1.0,0.0,4,0.0,0.0,1.0,24.0,19.0,0.43620025673940954,29600.0
9923,0.0,1.0,2015,1.0,182.0,4.0,1.0,0.0,4,0.0,0.0,1.0,26.0,19.0,0.43620025673940954,23400.0
9924,0.0,1.0,2016,1.0,182.0,4.0,1.0,0.0,4,0.0,0.0,1.0,26.0,19.0,0.43620025673940954,23650.0
9925,0.0,1.0,2016,1.0,182.0,4.0,1.0,1.0,4,0.0,0.0,1.0,28.0,21.0,0.43620025673940954,22150.0
9926,0.0,1.0,2016,1.0,260.0,4.0,1.0,0.0,4,0.0,0.0,1.0,25.0,19.0,0.43620025673940954,31490.0
9927,0.0,1.0,2016,1.0,182.0,4.0,1.0,1.0,4,0.0,0.0,1.0,28.0,21.0,0.43620025673940954,25350.0
9928,0.0,1.0,2016,1.0,260.0,4.0,1.0,1.0,4,0.0,0.0,1.0,26.0,20.0,0.43620025673940954,29990.0
9929,0.0,1.0,2016,1.0,182.0,4.0,1.0,0.0,4,0.0,0.0,1.0,26.0,19.0,0.43620025673940954,26850.0
9930,0.0,1.0,2017,1.0,181.0,4.0,1.0,0.0,4,0.0,0.0,1.0,25.0,21.0,0.43620025673940954,27000.0
9931,0.0,1.0,2017,1.0,240.0,4.0,1.0,1.0,4,0.0,0.0,1.0,26.0,21.0,0.43620025673940954,32500.0
9932,0.0,1.0,2017,1.0,181.0,4.0,1.0,1.0,4,0.0,0.0,1.0,29.0,22.0,0.43620025673940954,22990.0
9933,0.0,1.0,2017,1.0,237.0,4.0,1.0,0.0,4,0.0,0.0,1.0,23.0,20.0,0.43620025673940954,34000.0
9934,0.0,1.0,2017,1.0,181.0,4.0,1.0,1.0,4,0.0,0.0,1.0,29.0,22.0,0.43620025673940954,25500.0
9935,0.0,1.0,2017,1.0,181.0,4.0,1.0,0.0,4,0.0,0.0,1.0,25.0,21.0,0.43620025673940954,24490.0
9950,0.0,1.0,2015,1.0,354.0,6.0,1.0,0.0,4,1.0,1.0,1.0,24.0,17.0,0.7917843388960206,52700.0
9951,0.0,1.0,2015,1.0,354.0,6.0,1.0,0.0,4,1.0,1.0,1.0,24.0,17.0,0.7917843388960206,60200.0
9952,0.0,1.0,2016,1.0,354.0,6.0,1.0,0.0,4,1.0,1.0,1.0,24.0,17.0,0.7917843388960206,53300.0
9953,0.0,1.0,2016,1.0,354.0,6.0,1.0,0.0,4,1.0,1.0,1.0,24.0,17.0,0.7917843388960206,60800.0
9954,0.0,1.0,2017,1.0,354.0,6.0,1.0,0.0,4,1.0,1.0,1.0,24.0,17.0,0.7917843388960206,60800.0
9955,0.0,1.0,2017,1.0,354.0,6.0,1.0,0.0,4,1.0,1.0,1.0,24.0,17.0,0.7917843388960206,53300.0
9960,0.0,1.0,2014,1.0,308.0,6.0,1.0,0.0,4,1.0,1.0,1.0,23.0,16.0,0.4115532734274711,48065.0
9961,0.0,1.0,2014,1.0,308.0,6.0,1.0,0.0,4,1.0,1.0,1.0,23.0,16.0,0.4115532734274711,50955.0
9962,0.0,1.0,2014,1.0,308.0,6.0,1.0,1.0,4,1.0,1.0,1.0,24.0,17.0,0.4115532734274711,42880.0
9963,0.0,1.0,2014,1.0,308.0,6.0,1.0,1.0,4,1.0,1.0,1.0,24.0,17.0,0.4115532734274711,48145.0
9964,0.0,1.0,2014,1.0,308.0,6.0,1.0,1.0,4,1.0,1.0,1.0,24.0,17.0,0.4115532734274711,37505.0
9965,0.0,1.0,2014,1.0,308.0,6.0,1.0,0.0,4,1.0,1.0,1.0,23.0,16.0,0.4115532734274711,45375.0
9966,0.0,1.0,2014,1.0,308.0,6.0,1.0,1.0,4,1.0,1.0,1.0,24.0,17.0,0.4115532734274711,45255.0
9967,0.0,1.0,2015,1.0,308.0,6.0,1.0,1.0,4,1.0,1.0,1.0,24.0,17.0,0.4115532734274711,48920.0
9968,0.0,1.0,2015,1.0,308.0,6.0,1.0,0.0,4,1.0,1.0,1.0,23.0,16.0,0.4115532734274711,48840.0
9969,0.0,1.0,2015,1.0,308.0,6.0,1.0,1.0,4,1.0,1.0,1.0,24.0,17.0,0.4115532734274711,46030.0
9970,0.0,1.0,2015,1.0,308.0,6.0,1.0,0.0,4,1.0,1.0,1.0,23.0,16.0,0.4115532734274711,51730.0
9971,0.0,1.0,2015,1.0,308.0,6.0,1.0,1.0,4,1.0,1.0,1.0,24.0,17.0,0.4115532734274711,43640.0
9972,0.0,1.0,2015,1.0,308.0,6.0,1.0,0.0,4,1.0,1.0,1.0,23.0,16.0,0.4115532734274711,46135.0
9973,0.0,1.0,2015,1.0,308.0,6.0,1.0,1.0,4,1.0,1.0,1.0,24.0,17.0,0.4115532734274711,37605.0
9974,0.0,1.0,2016,1.0,308.0,6.0,1.0,1.0,4,1.0,1.0,1.0,24.0,17.0,0.4115532734274711,37605.0
9975,0.0,1.0,2016,1.0,308.0,6.0,1.0,0.0,4,1.0,1.0,1.0,23.0,16.0,0.4115532734274711,48840.0
9976,0.0,1.0,2016,1.0,308.0,6.0,1.0,0.0,4,1.0,1.0,1.0,23.0,16.0,0.4115532734274711,51730.0
9977,0.0,1.0,2016,1.0,308.0,6.0,1.0,1.0,4,1.0,1.0,1.0,24.0,17.0,0.4115532734274711,48920.0
9978,0.0,1.0,2016,1.0,308.0,6.0,1.0,0.0,4,1.0,1.0,1.0,23.0,16.0,0.4115532734274711,46135.0
9979,0.0,1.0,2016,1.0,308.0,6.0,1.0,1.0,4,1.0,1.0,1.0,24.0,17.0,0.4115532734274711,43640.0
9980,0.0,1.0,2016,1.0,308.0,6.0,1.0,1.0,4,1.0,1.0,1.0,24.0,17.0,0.4115532734274711,46030.0
9981,0.0,1.0,2014,1.0,415.0,8.0,1.0,1.0,4,1.0,1.0,1.0,21.0,14.0,0.35019255455712456,43475.0
9982,0.0,1.0,2015,1.0,415.0,8.0,1.0,1.0,4,1.0,1.0,1.0,21.0,14.0,0.35019255455712456,45745.0
9983,0.0,1.0,2016,1.0,415.0,8.0,1.0,1.0,4,1.0,1.0,1.0,20.0,14.0,0.35019255455712456,46575.0
9984,0.0,1.0,2004,1.0,300.0,8.0,1.0,1.0,2,1.0,0.0,1.0,18.0,14.0,0.35019255455712456,41620.0
9985,0.0,1.0,2005,1.0,395.0,8.0,1.0,1.0,2,1.0,0.0,1.0,18.0,14.0,0.35019255455712456,42555.0
9986,0.0,1.0,2006,1.0,395.0,8.0,1.0,1.0,2,1.0,0.0,1.0,18.0,14.0,0.35019255455712456,39240.0
10005,0.0,1.0,2004,1.0,200.0,6.0,1.0,1.0,4,1.0,1.0,1.0,25.0,19.0,0.46983311938382544,21450.0
10006,0.0,1.0,2004,1.0,200.0,6.0,1.0,1.0,2,1.0,1.0,1.0,26.0,18.0,0.46983311938382544,22695.0
10007,0.0,1.0,2004,1.0,200.0,6.0,1.0,1.0,2,1.0,1.0,1.0,25.0,18.0,0.46983311938382544,23520.0
10011,0.0,1.0,2004,1.0,200.0,6.0,1.0,1.0,4,1.0,1.0,1.0,25.0,17.0,0.46983311938382544,22370.0
10014,0.0,1.0,2005,1.0,200.0,6.0,1.0,1.0,4,1.0,1.0,1.0,25.0,19.0,0.46983311938382544,21735.0
10015,0.0,1.0,2005,1.0,200.0,6.0,1.0,1.0,4,1.0,1.0,1.0,25.0,19.0,0.46983311938382544,23335.0
10016,0.0,1.0,2005,1.0,200.0,6.0,1.0,1.0,2,1.0,1.0,1.0,27.0,18.0,0.46983311938382544,22980.0
10017,0.0,1.0,2005,1.0,150.0,4.0,1.0,1.0,4,1.0,1.0,1.0,26.0,19.0,0.46983311938382544,20255.0
10019,0.0,1.0,2006,1.0,200.0,6.0,1.0,1.0,4,1.0,1.0,1.0,25.0,19.0,0.46983311938382544,23755.0
10020,0.0,1.0,2006,1.0,150.0,4.0,1.0,1.0,4,1.0,1.0,1.0,27.0,20.0,0.46983311938382544,20825.0
10021,0.0,1.0,2007,1.0,469.0,8.0,1.0,1.0,4,1.0,1.0,1.0,19.0,12.0,0.4115532734274711,75010.0
10022,0.0,1.0,2008,1.0,469.0,8.0,1.0,1.0,4,1.0,1.0,1.0,19.0,13.0,0.4115532734274711,78775.0
10023,0.0,1.0,2009,1.0,469.0,8.0,1.0,1.0,4,1.0,1.0,1.0,19.0,13.0,0.4115532734274711,81795.0
10024,0.0,1.0,2009,1.0,320.0,8.0,1.0,1.0,4,1.0,1.0,1.0,24.0,15.0,0.4115532734274711,56345.0
10025,0.0,1.0,2009,1.0,302.0,6.0,1.0,1.0,4,1.0,1.0,1.0,26.0,17.0,0.4115532734274711,46845.0
10026,0.0,1.0,2010,1.0,302.0,6.0,1.0,1.0,4,1.0,1.0,1.0,27.0,18.0,0.4115532734274711,55945.0
10027,0.0,1.0,2010,1.0,320.0,8.0,1.0,1.0,4,1.0,1.0,1.0,24.0,15.0,0.4115532734274711,68785.0
10028,0.0,1.0,2010,1.0,302.0,6.0,1.0,1.0,4,1.0,1.0,1.0,27.0,18.0,0.4115532734274711,50385.0
10029,0.0,1.0,2010,1.0,302.0,6.0,1.0,1.0,4,1.0,1.0,1.0,27.0,18.0,0.4115532734274711,46845.0
10030,0.0,1.0,2010,1.0,320.0,8.0,1.0,1.0,4,1.0,1.0,1.0,24.0,15.0,0.4115532734274711,56345.0
10031,0.0,1.0,2011,1.0,302.0,6.0,1.0,1.0,4,1.0,1.0,1.0,27.0,18.0,0.4115532734274711,47280.0
10032,0.0,1.0,2011,1.0,302.0,6.0,1.0,1.0,4,1.0,1.0,1.0,27.0,18.0,0.4115532734274711,50820.0
10033,0.0,1.0,2011,1.0,302.0,6.0,1.0,1.0,4,1.0,1.0,1.0,27.0,18.0,0.4115532734274711,56380.0
10034,0.0,1.0,2015,1.0,355.0,8.0,1.0,1.0,4,1.0,1.0,1.0,23.0,16.0,0.35019255455712456,54205.0
10035,0.0,1.0,2015,1.0,355.0,8.0,1.0,1.0,4,1.0,1.0,1.0,23.0,16.0,0.35019255455712456,63785.0
10036,0.0,1.0,2015,1.0,355.0,8.0,1.0,1.0,4,1.0,1.0,1.0,22.0,15.0,0.35019255455712456,57205.0
10037,0.0,1.0,2015,1.0,355.0,8.0,1.0,1.0,4,1.0,1.0,1.0,22.0,15.0,0.35019255455712456,66785.0
10038,0.0,1.0,2015,1.0,355.0,8.0,1.0,1.0,4,1.0,1.0,1.0,22.0,15.0,0.35019255455712456,52000.0
10039,0.0,1.0,2015,1.0,355.0,8.0,1.0,1.0,4,1.0,1.0,1.0,23.0,16.0,0.35019255455712456,49000.0
10040,0.0,1.0,2016,1.0,355.0,8.0,1.0,1.0,4,1.0,1.0,1.0,23.0,16.0,0.35019255455712456,54730.0
10041,0.0,1.0,2016,1.0,355.0,8.0,1.0,1.0,4,1.0,1.0,1.0,22.0,15.0,0.35019255455712456,57730.0
10042,0.0,1.0,2016,1.0,355.0,8.0,1.0,1.0,4,1.0,1.0,1.0,23.0,16.0,0.35019255455712456,64440.0
10043,0.0,1.0,2016,1.0,355.0,8.0,1.0,1.0,4,1.0,1.0,1.0,22.0,15.0,0.35019255455712456,52700.0
10044,0.0,1.0,2016,1.0,355.0,8.0,1.0,1.0,4,1.0,1.0,1.0,23.0,16.0,0.35019255455712456,49700.0
10045,0.0,1.0,2016,1.0,355.0,8.0,1.0,1.0,4,1.0,1.0,1.0,22.0,15.0,0.35019255455712456,67440.0
10046,0.0,1.0,2017,1.0,355.0,8.0,1.0,1.0,4,1.0,1.0,1.0,22.0,15.0,0.35019255455712456,58045.0
10047,0.0,1.0,2017,1.0,355.0,8.0,1.0,1.0,4,1.0,1.0,1.0,23.0,16.0,0.35019255455712456,49915.0
10048,0.0,1.0,2017,1.0,355.0,8.0,1.0,1.0,4,1.0,1.0,1.0,22.0,15.0,0.35019255455712456,67730.0
10049,0.0,1.0,2017,1.0,355.0,8.0,1.0,1.0,4,1.0,1.0,1.0,22.0,15.0,0.35019255455712456,52915.0
10050,0.0,1.0,2017,1.0,355.0,8.0,1.0,1.0,4,1.0,1.0,1.0,23.0,16.0,0.35019255455712456,55045.0
10051,0.0,1.0,2017,1.0,355.0,8.0,1.0,1.0,4,1.0,1.0,1.0,23.0,16.0,0.35019255455712456,64730.0
10113,0.0,1.0,2001,1.0,79.0,4.0,1.0,1.0,2,1.0,0.0,0.0,31.0,26.0,0.11810012836970475,9949.0
10114,0.0,1.0,2001,1.0,79.0,4.0,1.0,1.0,2,1.0,0.0,0.0,31.0,26.0,0.11810012836970475,10949.0
10115,0.0,1.0,2001,1.0,79.0,4.0,1.0,1.0,2,1.0,0.0,0.0,38.0,31.0,0.11810012836970475,9299.0
10116,0.0,1.0,2001,1.0,79.0,4.0,1.0,1.0,2,1.0,0.0,0.0,38.0,31.0,0.11810012836970475,10299.0
10117,0.0,1.0,2011,1.0,150.0,4.0,1.0,1.0,4,1.0,0.0,1.0,30.0,22.0,0.11810012836970475,16599.0
10118,0.0,1.0,2011,1.0,148.0,4.0,1.0,0.0,4,1.0,0.0,1.0,29.0,23.0,0.11810012836970475,19349.0
10120,0.0,1.0,2011,1.0,150.0,4.0,1.0,0.0,4,1.0,0.0,1.0,30.0,22.0,0.11810012836970475,16999.0
10124,0.0,1.0,2011,1.0,150.0,4.0,1.0,0.0,4,1.0,0.0,1.0,30.0,22.0,0.11810012836970475,18249.0
10126,0.0,1.0,2011,1.0,148.0,4.0,1.0,1.0,4,1.0,0.0,1.0,30.0,23.0,0.11810012836970475,17799.0
10128,0.0,1.0,2011,1.0,148.0,4.0,1.0,1.0,4,1.0,0.0,1.0,30.0,23.0,0.11810012836970475,18299.0
10129,0.0,1.0,2011,1.0,150.0,4.0,1.0,1.0,4,1.0,0.0,1.0,30.0,22.0,0.11810012836970475,17099.0
10130,0.0,1.0,2011,1.0,148.0,4.0,1.0,0.0,4,1.0,0.0,1.0,29.0,23.0,0.11810012836970475,18599.0
10131,0.0,1.0,2012,1.0,150.0,4.0,1.0,1.0,4,1.0,0.0,1.0,30.0,22.0,0.11810012836970475,16799.0
10132,0.0,1.0,2012,1.0,148.0,4.0,1.0,0.0,4,1.0,0.0,1.0,29.0,23.0,0.11810012836970475,18875.0
10133,0.0,1.0,2012,1.0,148.0,4.0,1.0,0.0,4,1.0,0.0,1.0,29.0,23.0,0.11810012836970475,19649.0
10134,0.0,1.0,2012,1.0,148.0,4.0,1.0,1.0,4,1.0,0.0,1.0,30.0,23.0,0.11810012836970475,17999.0
10138,0.0,1.0,2012,1.0,148.0,4.0,1.0,1.0,4,1.0,0.0,1.0,30.0,23.0,0.11810012836970475,18499.0
10140,0.0,1.0,2012,1.0,150.0,4.0,1.0,0.0,4,1.0,0.0,1.0,30.0,22.0,0.11810012836970475,18549.0
10141,0.0,1.0,2012,1.0,150.0,4.0,1.0,0.0,4,1.0,0.0,1.0,30.0,22.0,0.11810012836970475,16999.0
10142,0.0,1.0,2013,1.0,150.0,4.0,1.0,0.0,4,1.0,0.0,1.0,30.0,22.0,0.11810012836970475,19349.0
10143,0.0,1.0,2013,1.0,150.0,4.0,1.0,0.0,4,1.0,0.0,1.0,30.0,22.0,0.11810012836970475,16999.0
10144,0.0,1.0,2013,1.0,148.0,4.0,1.0,0.0,4,1.0,0.0,1.0,29.0,23.0,0.11810012836970475,19175.0
10146,0.0,1.0,2013,1.0,148.0,4.0,1.0,1.0,4,1.0,0.0,1.0,30.0,23.0,0.11810012836970475,18349.0
10148,0.0,1.0,2013,1.0,148.0,4.0,1.0,0.0,4,1.0,0.0,1.0,29.0,23.0,0.11810012836970475,20449.0
10246,0.0,1.0,2011,1.0,332.0,8.0,1.0,1.0,4,1.0,1.0,1.0,23.0,20.0,0.35019255455712456,51145.0
10247,0.0,1.0,2011,1.0,332.0,8.0,1.0,1.0,4,1.0,1.0,1.0,23.0,20.0,0.35019255455712456,53950.0
10248,0.0,1.0,2012,1.0,332.0,8.0,1.0,1.0,4,1.0,1.0,1.0,23.0,20.0,0.35019255455712456,54775.0
10249,0.0,1.0,2012,1.0,332.0,8.0,1.0,1.0,4,1.0,1.0,1.0,23.0,20.0,0.35019255455712456,51970.0
10250,0.0,1.0,2013,1.0,332.0,8.0,1.0,1.0,4,1.0,1.0,1.0,23.0,20.0,0.35019255455712456,56425.0
10251,0.0,1.0,2013,1.0,332.0,8.0,1.0,1.0,4,1.0,1.0,1.0,23.0,20.0,0.35019255455712456,53620.0
10254,0.0,1.0,2015,1.0,355.0,8.0,1.0,1.0,4,1.0,1.0,1.0,22.0,16.0,0.35019255455712456,54505.0
10255,0.0,1.0,2015,1.0,355.0,8.0,1.0,1.0,4,1.0,1.0,1.0,23.0,16.0,0.35019255455712456,61085.0
10256,0.0,1.0,2015,1.0,355.0,8.0,1.0,1.0,4,1.0,1.0,1.0,22.0,16.0,0.35019255455712456,49300.0
10257,0.0,1.0,2015,1.0,355.0,8.0,1.0,1.0,4,1.0,1.0,1.0,23.0,16.0,0.35019255455712456,46300.0
10258,0.0,1.0,2015,1.0,355.0,8.0,1.0,1.0,4,1.0,1.0,1.0,23.0,16.0,0.35019255455712456,51505.0
10259,0.0,1.0,2015,1.0,355.0,8.0,1.0,1.0,4,1.0,1.0,1.0,22.0,16.0,0.35019255455712456,64085.0
10260,0.0,1.0,2016,1.0,355.0,8.0,1.0,1.0,4,1.0,1.0,1.0,22.0,16.0,0.35019255455712456,64740.0
10261,0.0,1.0,2016,1.0,355.0,8.0,1.0,1.0,4,1.0,1.0,1.0,23.0,16.0,0.35019255455712456,47000.0
10262,0.0,1.0,2016,1.0,355.0,8.0,1.0,1.0,4,1.0,1.0,1.0,22.0,16.0,0.35019255455712456,55030.0
10263,0.0,1.0,2016,1.0,355.0,8.0,1.0,1.0,4,1.0,1.0,1.0,23.0,16.0,0.35019255455712456,52030.0
10264,0.0,1.0,2016,1.0,355.0,8.0,1.0,1.0,4,1.0,1.0,1.0,22.0,16.0,0.35019255455712456,50000.0
10265,0.0,1.0,2016,1.0,355.0,8.0,1.0,1.0,4,1.0,1.0,1.0,23.0,16.0,0.35019255455712456,61740.0
10266,0.0,1.0,2017,1.0,355.0,8.0,1.0,1.0,4,1.0,1.0,1.0,22.0,16.0,0.35019255455712456,50215.0
10267,0.0,1.0,2017,1.0,355.0,8.0,1.0,1.0,4,1.0,1.0,1.0,22.0,16.0,0.35019255455712456,55345.0
10268,0.0,1.0,2017,1.0,355.0,8.0,1.0,1.0,4,1.0,1.0,1.0,23.0,16.0,0.35019255455712456,47215.0
10269,0.0,1.0,2017,1.0,355.0,8.0,1.0,1.0,4,1.0,1.0,1.0,23.0,16.0,0.35019255455712456,62030.0
10270,0.0,1.0,2017,1.0,355.0,8.0,1.0,1.0,4,1.0,1.0,1.0,23.0,16.0,0.35019255455712456,52345.0
10271,0.0,1.0,2017,1.0,355.0,8.0,1.0,1.0,4,1.0,1.0,1.0,22.0,16.0,0.35019255455712456,65030.0
10305,0.0,1.0,2014,1.0,179.0,4.0,1.0,1.0,2,1.0,0.0,0.0,31.0,23.0,0.021566110397946085,21400.0
10306,0.0,1.0,2014,1.0,179.0,4.0,1.0,1.0,2,1.0,0.0,0.0,31.0,23.0,0.021566110397946085,21440.0
10307,0.0,1.0,2014,1.0,179.0,4.0,1.0,1.0,2,1.0,0.0,0.0,31.0,23.0,0.021566110397946085,22440.0
10308,0.0,1.0,2014,1.0,179.0,4.0,1.0,1.0,2,1.0,0.0,0.0,31.0,23.0,0.021566110397946085,22400.0
10309,0.0,1.0,2014,1.0,179.0,4.0,1.0,1.0,2,1.0,0.0,0.0,31.0,23.0,0.021566110397946085,20210.0
10310,0.0,1.0,2014,1.0,179.0,4.0,1.0,1.0,2,1.0,0.0,0.0,31.0,23.0,0.021566110397946085,19210.0
10311,0.0,1.0,2015,1.0,179.0,4.0,1.0,1.0,2,1.0,0.0,0.0,31.0,23.0,0.021566110397946085,19210.0
10312,0.0,1.0,2015,1.0,179.0,4.0,1.0,1.0,2,1.0,0.0,0.0,31.0,23.0,0.021566110397946085,20360.0
10313,0.0,1.0,2015,1.0,179.0,4.0,1.0,1.0,2,1.0,0.0,0.0,31.0,23.0,0.021566110397946085,24340.0
10314,0.0,1.0,2015,1.0,179.0,4.0,1.0,1.0,2,1.0,0.0,0.0,31.0,23.0,0.021566110397946085,23190.0
10315,0.0,1.0,2016,1.0,179.0,4.0,1.0,1.0,2,1.0,0.0,0.0,31.0,23.0,0.021566110397946085,19385.0
10316,0.0,1.0,2016,1.0,179.0,4.0,1.0,1.0,2,1.0,0.0,0.0,31.0,23.0,0.021566110397946085,23190.0
10317,0.0,1.0,2016,1.0,179.0,4.0,1.0,1.0,2,1.0,0.0,0.0,31.0,23.0,0.021566110397946085,24340.0
10318,0.0,1.0,2016,1.0,179.0,4.0,1.0,1.0,2,1.0,0.0,0.0,31.0,23.0,0.021566110397946085,20535.0
10337,0.0,1.0,2015,1.0,182.0,4.0,1.0,1.0,4,0.0,0.0,1.0,32.0,22.0,0.13555840821566112,24070.0
10338,0.0,1.0,2015,1.0,182.0,4.0,1.0,0.0,4,0.0,0.0,1.0,29.0,20.0,0.13555840821566112,37240.0
10339,0.0,1.0,2015,1.0,182.0,4.0,1.0,1.0,4,0.0,0.0,1.0,32.0,22.0,0.13555840821566112,33065.0
10340,0.0,1.0,2015,1.0,182.0,4.0,1.0,1.0,4,0.0,0.0,1.0,32.0,22.0,0.13555840821566112,29820.0
10341,0.0,1.0,2015,1.0,182.0,4.0,1.0,0.0,4,0.0,0.0,1.0,29.0,20.0,0.13555840821566112,28310.0
10342,0.0,1.0,2015,1.0,182.0,4.0,1.0,1.0,4,0.0,0.0,1.0,32.0,22.0,0.13555840821566112,26560.0
10343,0.0,1.0,2015,1.0,182.0,4.0,1.0,0.0,4,0.0,0.0,1.0,29.0,20.0,0.13555840821566112,34815.0
10344,0.0,1.0,2015,1.0,182.0,4.0,1.0,1.0,4,0.0,0.0,1.0,32.0,22.0,0.13555840821566112,35490.0
10345,0.0,1.0,2015,1.0,182.0,4.0,1.0,0.0,4,0.0,0.0,1.0,29.0,20.0,0.13555840821566112,29810.0
10346,0.0,1.0,2015,1.0,182.0,4.0,1.0,1.0,4,0.0,0.0,1.0,32.0,22.0,0.13555840821566112,28060.0
10347,0.0,1.0,2015,1.0,182.0,4.0,1.0,0.0,4,0.0,0.0,1.0,29.0,20.0,0.13555840821566112,31570.0
10348,0.0,1.0,2016,1.0,182.0,4.0,1.0,1.0,4,0.0,0.0,1.0,32.0,22.0,0.13555840821566112,28300.0
10349,0.0,1.0,2016,1.0,182.0,4.0,1.0,1.0,4,0.0,0.0,1.0,32.0,22.0,0.13555840821566112,33975.0
10350,0.0,1.0,2016,1.0,182.0,4.0,1.0,1.0,4,0.0,0.0,1.0,32.0,22.0,0.13555840821566112,23975.0
10351,0.0,1.0,2016,1.0,182.0,4.0,1.0,0.0,4,0.0,0.0,1.0,29.0,20.0,0.13555840821566112,28550.0
10352,0.0,1.0,2016,1.0,182.0,4.0,1.0,1.0,4,0.0,0.0,1.0,32.0,22.0,0.13555840821566112,30620.0
10353,0.0,1.0,2016,1.0,182.0,4.0,1.0,0.0,4,0.0,0.0,1.0,29.0,20.0,0.13555840821566112,35725.0
10354,0.0,1.0,2016,1.0,182.0,4.0,1.0,1.0,4,0.0,0.0,1.0,32.0,22.0,0.13555840821566112,26800.0
10355,0.0,1.0,2016,1.0,182.0,4.0,1.0,0.0,4,0.0,0.0,1.0,29.0,20.0,0.13555840821566112,32370.0
10356,0.0,1.0,2016,1.0,182.0,4.0,1.0,0.0,4,0.0,0.0,1.0,29.0,20.0,0.13555840821566112,30050.0
10357,0.0,1.0,2017,1.0,182.0,4.0,1.0,0.0,4,0.0,0.0,1.0,28.0,20.0,0.13555840821566112,29050.0
10358,0.0,1.0,2017,1.0,182.0,4.0,1.0,1.0,4,0.0,0.0,1.0,31.0,21.0,0.13555840821566112,28800.0
10359,0.0,1.0,2017,1.0,182.0,4.0,1.0,0.0,4,0.0,0.0,1.0,28.0,20.0,0.13555840821566112,36025.0
10360,0.0,1.0,2017,1.0,182.0,4.0,1.0,1.0,4,0.0,0.0,1.0,31.0,21.0,0.13555840821566112,34275.0
10361,0.0,1.0,2017,1.0,182.0,4.0,1.0,1.0,4,0.0,0.0,1.0,31.0,21.0,0.13555840821566112,27300.0
10362,0.0,1.0,2017,1.0,182.0,4.0,1.0,0.0,4,0.0,0.0,1.0,28.0,20.0,0.13555840821566112,30550.0
10363,0.0,1.0,2017,1.0,182.0,4.0,1.0,1.0,4,0.0,0.0,1.0,31.0,21.0,0.13555840821566112,30920.0
10364,0.0,1.0,2017,1.0,182.0,4.0,1.0,1.0,4,0.0,0.0,1.0,31.0,21.0,0.13555840821566112,24070.0
10365,0.0,1.0,2017,1.0,182.0,4.0,1.0,0.0,4,0.0,0.0,1.0,28.0,20.0,0.13555840821566112,32670.0
10374,0.0,1.0,2007,1.0,240.0,6.0,1.0,1.0,4,1.0,1.0,1.0,23.0,16.0,0.034403080872913994,30780.0
10375,0.0,1.0,2007,1.0,240.0,6.0,1.0,1.0,4,1.0,1.0,1.0,23.0,16.0,0.034403080872913994,28000.0
10376,0.0,1.0,2007,1.0,240.0,6.0,1.0,1.0,4,1.0,1.0,1.0,23.0,16.0,0.034403080872913994,26660.0
10385,0.0,1.0,2006,1.0,138.0,4.0,1.0,1.0,2,1.0,0.0,0.0,27.0,19.0,0.3640564826700899,17095.0
10386,0.0,1.0,2006,1.0,172.0,6.0,1.0,1.0,2,1.0,0.0,0.0,24.0,17.0,0.3640564826700899,18595.0
10387,0.0,1.0,2006,1.0,172.0,6.0,1.0,1.0,2,1.0,0.0,0.0,24.0,16.0,0.3640564826700899,20595.0
10388,0.0,1.0,2006,1.0,138.0,4.0,1.0,1.0,2,1.0,0.0,0.0,28.0,21.0,0.3640564826700899,16095.0
10389,0.0,1.0,2006,1.0,172.0,6.0,1.0,1.0,2,1.0,0.0,0.0,24.0,17.0,0.3640564826700899,21595.0
10390,0.0,1.0,2006,1.0,172.0,6.0,1.0,1.0,2,1.0,0.0,0.0,24.0,17.0,0.3640564826700899,19595.0
10391,0.0,1.0,2006,1.0,172.0,6.0,1.0,1.0,2,1.0,0.0,0.0,24.0,17.0,0.3640564826700899,21195.0
10392,0.0,1.0,2007,1.0,172.0,6.0,1.0,1.0,2,1.0,0.0,0.0,24.0,16.0,0.3640564826700899,22095.0
